# timestamp tx ty tz qx qy qz qw
1.770731344371206999e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.770731344426654100e+09 -3.392276121303439140e-04 2.523108560126274824e-04 1.377264125039801002e-04 4.055646045681457983e-05 5.890045557638124129e-05 -3.804403955907032441e-05 9.999999967192805261e-01
1.770731344524799109e+09 -3.177663311362266541e-04 1.968595024663954973e-04 1.049121347023174167e-04 4.020113180469365489e-05 5.377285544891192916e-05 -3.766961515545013295e-05 9.999999970366746371e-01
1.770731344629181147e+09 -5.325049278326332569e-04 1.654841471463441849e-04 7.712453952990472317e-05 2.828607451938772055e-05 8.860553452284991485e-05 -4.187451828373021592e-05 9.999999947977409320e-01
1.770731344728130817e+09 -7.193569908849895000e-04 3.986915398854762316e-04 2.400288794888183475e-04 6.018134749278430848e-05 1.229280448197696534e-04 -3.329206414205287419e-05 9.999999900792698737e-01
1.770731344829612494e+09 -5.904002464376389980e-04 2.529006742406636477e-04 2.109579218085855246e-04 4.136898827090314278e-05 1.091783842929822058e-04 -4.997411047669316191e-05 9.999999919356378220e-01
1.770731344929824591e+09 -5.425863782875239849e-04 2.787000557873398066e-04 9.582322672940790653e-05 4.379031428281359947e-05 9.233471014102656365e-05 -2.105217379176308617e-05 9.999999945567579207e-01
1.770731345037645102e+09 -8.177387644536793232e-04 1.910557039082050323e-04 3.645873221103101969e-05 2.906116762371368506e-05 1.240046247412965243e-04 -3.694986993900629724e-05 9.999999912065044017e-01
1.770731345124266624e+09 -5.577186821028590202e-04 3.675023617688566446e-04 2.452137123327702284e-04 4.401717487525594769e-05 1.159632219594700916e-04 -3.550790249852333984e-05 9.999999916771041830e-01
1.770731345229336500e+09 -3.986189258284866810e-04 3.379442787263542414e-04 2.180663286708295345e-04 4.069763211778891900e-05 9.502044793833808222e-05 -3.307328714602683861e-05 9.999999941104873447e-01
1.770731345323825359e+09 -6.435477989725768566e-04 2.552409714553505182e-04 2.020843821810558438e-04 3.488201374255620166e-05 1.092465018630949902e-04 -4.428906289106116276e-05 9.999999924434629373e-01
1.770731345429783344e+09 -5.340503412298858166e-04 1.396914740325883031e-04 1.539786753710359335e-04 1.443547501164181384e-04 2.626573012696376781e-05 1.319908082452594083e-05 9.999999891488008386e-01
1.770731345526595354e+09 -1.692902762442827225e-03 -4.511380102485418320e-04 4.425441846251487732e-03 5.937145621153219147e-04 -3.813581241479383388e-04 -2.739138012887380302e-04 9.999997135200735521e-01
