# timestamp tx ty tz qx qy qz qw
1.770731344371206999e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.944529757617338706e-02 1.399070349287293707e-02 -0.000000000000000000e+00 9.997130291328351070e-01
1.770731344426654100e+09 5.691020987796946429e-07 1.976733301489730366e-07 2.275966107845306396e-05 1.943206023533028057e-02 1.402857979429190070e-02 9.749993203366804067e-06 9.997127556898046663e-01
1.770731344524799109e+09 -1.284449717786628753e-05 -1.202825160362408496e-06 1.742281019687652588e-04 1.940395586274759263e-02 1.408297125793128365e-02 -2.637870289024098306e-05 9.997125365431749344e-01
1.770731344629181147e+09 -1.050356077030301094e-04 3.659468347905203700e-05 4.680566489696502686e-04 1.937341554307045466e-02 1.410669777066768035e-02 -8.245625427991632123e-05 9.997127912801599958e-01
1.770731344728130817e+09 2.982934238389134407e-04 -4.601412911142688245e-06 8.418441284447908401e-04 1.941861265343972423e-02 1.417802735786850149e-02 -2.038760836755300305e-05 9.997109085166574483e-01
1.770731344829612494e+09 -2.783033414743840694e-04 -2.169889921788126230e-04 1.054688356816768646e-03 1.954822824762482772e-02 1.361575236942001374e-02 -1.652746424394965717e-07 9.997161987583107479e-01
1.770731344929824591e+09 -3.935946369892917573e-05 -3.377176471985876560e-04 1.085546566173434258e-03 1.954234323370454551e-02 1.362939317726897560e-02 1.307693628323203759e-05 9.997161278540768192e-01
1.770731345037645102e+09 2.635744458530098200e-04 -4.074138414580374956e-04 4.269057826604694128e-04 1.934531239509147335e-02 1.383120873678298814e-02 8.069739651627291373e-06 9.997171882528054221e-01
1.770731345124266624e+09 -1.579131203470751643e-04 -3.525200881995260715e-04 7.207292219391092658e-05 1.921417853771633169e-02 1.383705750004147507e-02 -1.206385552689452402e-05 9.997196362167369843e-01
1.770731345229336500e+09 -2.978909760713577271e-04 -4.789468075614422560e-04 3.152556892018765211e-04 1.920296855504000089e-02 1.388488514605898741e-02 3.785661823405279140e-06 9.997191885468756922e-01
1.770731345323825359e+09 -2.564531750977039337e-04 -2.116697287419810891e-04 2.114855451509356499e-04 1.920059485382217407e-02 1.390091219165306979e-02 -2.504036970375529832e-05 9.997190111078608776e-01
1.770731345429783344e+09 -3.047127684112638235e-04 -3.319656825624406338e-04 4.539008368737995625e-04 1.925715195635671270e-02 1.382765603907053047e-02 4.902996680311927981e-05 9.997189383136928509e-01
1.770731345526595354e+09 7.722230162471532822e-03 4.726389597635716200e-04 2.622979518491774797e-04 1.902352187732087724e-02 1.349298036385271175e-02 6.088742246262627113e-04 9.997278001378486767e-01
1.770731345628744841e+09 4.019206762313842773e-02 3.609926439821720123e-03 -4.820694215595722198e-03 1.845062507816852548e-02 1.574968346481775763e-02 2.487215657215173861e-03 9.997026236152715128e-01
1.770731345727838993e+09 1.090930774807929993e-01 9.130206890404224396e-03 -1.877315528690814972e-02 1.809129911945516617e-02 2.138773747205677950e-02 3.385662308058185084e-03 9.996018241643681579e-01
1.770731345832481861e+09 2.123677432537078857e-01 8.068878203630447388e-03 7.083097007125616074e-04 1.957114047856270758e-02 2.393172317367971841e-02 2.380352010156702811e-03 9.995191729079609955e-01
1.770731345928308487e+09 3.600792288780212402e-01 8.713934570550918579e-03 -6.661409512162208557e-03 1.985328576659570535e-02 2.760294171703824365e-02 6.821473128780143223e-04 9.994215623688930128e-01
1.770731346035134315e+09 5.454244017601013184e-01 2.937598340213298798e-02 -1.620118878781795502e-02 1.438985460919100720e-02 2.803789780991011726e-02 -2.508393283484938903e-03 9.995001332335392563e-01
1.770731346127442837e+09 7.712386846542358398e-01 4.207172244787216187e-02 -3.008788079023361206e-02 1.419958802612383310e-02 3.628836464404644468e-02 -7.440631522555948667e-03 9.992127717828142019e-01
1.770731346229367256e+09 1.006439805030822754e+00 5.835605040192604065e-02 -4.668062925338745117e-02 1.134520503342024110e-02 3.843982191335941490e-02 -1.397407257941038136e-02 9.990987897648382354e-01
1.770731346332377195e+09 1.261305928230285645e+00 5.274594202637672424e-02 -6.343618780374526978e-02 1.346850737350798952e-02 4.007756992178677924e-02 -1.935031407636446030e-02 9.989183915833366179e-01
1.770731346427725077e+09 1.511275291442871094e+00 5.806605145335197449e-02 -8.690872788429260254e-02 1.131979767577602665e-02 4.612635146379523432e-02 -2.534508725356047695e-02 9.985498727821897624e-01
