t_s,vram_mib,gpu_util_pct,cpu_pct,ram_mib
0.0,15,0,68.2,21981
1.0,15,0,71.0,22012
2.1,265,0,69.3,22296
3.1,2443,0,71.3,22602
4.2,3035,2,81.3,22681
5.2,3033,35,89.4,22743
6.3,3031,51,84.1,22798
7.3,3031,22,78.6,22784
8.3,3031,15,80.5,22804
9.4,3037,5,85.8,22794
10.4,3037,50,81.9,22827
11.5,3031,42,79.0,22781
12.5,3031,41,77.4,22765
13.5,3031,51,82.1,22812
14.6,3047,5,80.1,22817
15.6,3033,45,83.1,22852
16.7,3031,33,83.4,22802
17.7,3037,32,80.3,22853
18.8,3031,0,78.2,22790
19.8,3031,46,80.9,22781
20.9,3031,47,84.0,22814
21.9,3031,13,80.8,22783
22.9,3037,47,79.6,22831
24.0,3033,4,79.7,22808
25.0,3031,25,76.7,22807
26.1,3047,49,78.8,22846
27.1,3031,13,79.1,22889
28.2,3031,3,80.5,22849
29.2,3031,19,78.5,22881
30.3,3037,33,80.5,22899
31.3,3037,8,81.9,22890
32.3,3047,42,79.1,22925
33.4,3031,43,74.5,22914
34.4,3031,25,76.7,22930
35.5,3031,19,79.3,22921
36.5,3031,21,83.5,22949
37.5,3031,27,77.9,22966
38.6,3037,37,80.8,23011
39.6,3031,19,76.3,22998
40.7,3031,3,79.1,23013
41.7,3031,16,82.6,23012
42.7,3031,33,78.9,23014
43.8,3037,3,80.0,23018
44.8,3031,5,76.7,22969
45.9,3031,52,78.5,23049
46.9,3033,0,83.0,23073
48.0,3033,0,79.6,23054
49.0,3031,34,76.1,23078
50.1,3037,15,82.8,23086
51.1,3033,8,81.7,23084
52.2,3055,54,80.4,23117
53.2,3031,0,79.7,23131
54.3,3031,22,76.4,23127
55.3,3031,47,77.6,23117
56.3,3037,0,79.3,23111
57.4,3031,12,78.0,23119
58.4,3047,7,77.1,23085
59.5,3037,2,78.4,23124
60.6,3037,0,79.9,23129
61.6,3031,25,81.5,23154
62.6,3037,3,81.7,23211
63.7,3033,19,83.2,23199
64.8,3037,17,84.6,23204
65.8,3031,23,86.2,23179
66.9,3055,20,84.0,23207
67.9,3037,15,80.4,23225
69.0,3031,0,82.6,23238
70.0,3047,27,86.0,23265
71.1,3047,0,79.9,23284
72.1,3033,5,82.2,23309
73.1,3047,30,76.5,23279
74.2,3055,36,79.4,23309
75.2,3047,24,78.4,23304
76.3,3055,42,77.9,23266
77.3,3055,18,78.8,23312
78.4,3031,16,79.0,23378
79.4,3033,19,79.2,23398
80.5,3037,37,78.2,23401
81.5,3033,15,78.7,23440
82.6,3031,16,78.8,23443
83.6,3031,23,82.0,23406
84.6,3031,3,77.1,23424
85.7,3031,15,75.4,23437
86.7,3031,21,78.3,23460
87.8,3047,24,76.9,23470
88.8,3033,39,78.5,23484
89.9,3031,37,79.6,23477
90.9,3031,53,78.0,23511
92.0,3031,49,76.3,23555
93.0,3037,37,83.1,23563
94.0,3031,35,77.7,23589
95.1,3031,49,78.1,23582
96.1,3031,15,76.1,23595
97.2,3033,19,80.2,23609
98.2,3031,27,81.8,23621
99.3,3031,25,81.0,23644
100.3,3031,22,86.5,23645
