# timestamp tx ty tz qx qy qz qw
1.703614215873019218e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.703614215939735413e+09 -1.612613850738853216e-04 7.078134512994438410e-05 -2.331936848349869251e-04 3.205126992999594615e-05 1.988770416870251225e-05 1.041644008294585908e-05 9.999999992343466815e-01
1.703614216006451368e+09 -7.963387179188430309e-05 -6.931461393833160400e-05 -4.791539686266332865e-04 2.436622706856273406e-05 4.883206654428849282e-06 1.895415879500559578e-05 9.999999995115904650e-01
1.703614216073167324e+09 1.890677813207730651e-04 -1.907305559143424034e-04 -5.027102888561785221e-04 1.512903144333561662e-05 -2.907350970302897416e-05 1.600186259411014869e-05 9.999999993348920313e-01
1.703614216139883041e+09 2.342573861824348569e-04 -1.325958000961691141e-04 -2.696912270039319992e-04 1.396477727040112222e-05 -3.571827252888707744e-05 8.842263007382097605e-06 9.999999992255022008e-01
1.703614216206598759e+09 1.806089421734213829e-04 -1.910434948513284326e-04 -7.029715197859331965e-05 -7.650392025982441147e-06 -3.571614065686435160e-05 3.369879046135302469e-05 9.999999987651102540e-01
1.703614216273315191e+09 -3.743337947526015341e-05 -2.150102809537202120e-04 1.703445741441100836e-04 -2.913708878996550827e-05 -3.249954526413682902e-05 5.322212369844813812e-05 9.999999976311075844e-01
1.703614216340030909e+09 -1.647396129556000233e-04 -2.317930047865957022e-04 3.745407593669369817e-05 -2.259865138955596860e-05 -2.524048793196529436e-05 2.957556531975166411e-05 9.999999989887524698e-01
1.703614216406747103e+09 -1.329128717770799994e-04 -2.669891400728374720e-04 -1.696295657893642783e-04 -2.483010756739480513e-05 -1.245329530740783268e-05 3.707028098141987608e-06 9.999999996073196673e-01
1.703614216473462820e+09 -1.547824649605900049e-04 -5.254014395177364349e-04 -3.607800463214516640e-04 -5.807988044564909013e-05 2.043113905642273227e-06 -8.538499954560151476e-06 9.999999982748237759e-01
1.703614216540179491e+09 -1.000263218884356320e-04 -5.523068830370903015e-04 -4.480123170651495457e-04 -6.334985647731949249e-05 -2.638182188352836079e-05 -2.469514213570339411e-05 9.999999973404725129e-01
1.703614216606896162e+09 -1.526478008599951863e-04 -5.083907162770628929e-04 -3.531611873768270016e-04 -5.594307352660159887e-05 -3.807029487544495033e-05 -2.743419274301057975e-05 9.999999973341950898e-01
1.703614216673612833e+09 -8.827766578178852797e-05 -4.072279843967407942e-04 -1.537336647743359208e-04 -5.201339791386879098e-05 -6.335922786476349015e-05 7.025332228164287876e-06 9.999999966154298203e-01
1.703614216740329504e+09 -2.326227840967476368e-04 -2.051742194453254342e-04 1.052717198035679758e-05 -1.453048477745983660e-05 -5.619711726842601920e-05 1.952859380229123265e-05 9.999999981246916470e-01
1.703614216807046413e+09 -2.093088696710765362e-04 -3.039921866729855537e-04 -1.379851019009947777e-04 -2.188975299900973359e-05 -5.935984142400292050e-05 4.780716143995771544e-06 9.999999979871965206e-01
1.703614216873762846e+09 -4.763577890116721392e-04 -4.075444012414664030e-04 -3.431608784012496471e-04 -3.306947833062486285e-05 -3.294127595764274549e-05 -2.502146158932932679e-05 9.999999985976042449e-01
1.703614216940479755e+09 -4.859202308580279350e-04 -4.761734744533896446e-04 -4.871907003689557314e-04 -5.564992886314129182e-05 -3.298668882316742226e-05 -8.150665945276789378e-06 9.999999978742653006e-01
1.703614217007196426e+09 -4.858420579694211483e-04 -4.882600333075970411e-04 -4.113697796128690243e-04 -5.589194902500593728e-05 -3.182147330860110574e-05 -2.604295871703098743e-05 9.999999975926241458e-01
1.703614217073913336e+09 -4.619894607458263636e-04 -5.916914669796824455e-04 -3.273003094363957644e-04 -7.284161953589555615e-05 -4.171086385085973319e-05 -3.607042511656264450e-05 9.999999958266134747e-01
1.703614217207347155e+09 -1.525448897155001760e-05 -3.207723784726113081e-04 1.752957177814096212e-05 -5.437830223861557082e-05 -9.757356683652687645e-05 2.378289157555868197e-05 9.999999934783867506e-01
1.703614217274064064e+09 -1.224774750880897045e-04 -3.508322115521878004e-04 -2.352846640860661864e-04 -4.038041861598563545e-05 -8.244990712885381370e-05 2.138533809150525118e-05 9.999999955570508803e-01
1.703614217340780735e+09 -1.213598297908902168e-04 -3.727661969605833292e-04 -2.312186261406168342e-04 -5.745395140005769467e-05 -9.207445637066559582e-05 7.802172103053456827e-06 9.999999940802319909e-01
1.703614217407497644e+09 -1.294643734581768513e-04 -2.292737917741760612e-04 -1.257225230801850557e-04 -2.987839785017645615e-05 -8.858719190523037864e-05 7.172970950096287793e-06 9.999999956040697136e-01
