t_s,vram_mib,gpu_util_pct,cpu_pct,ram_mib
0.0,16,9,21.5,14315
2.6,16,0,20.7,14400
3.6,106,1,13.7,14726
4.7,209,40,23.2,15455
5.7,2824,98,21.7,15703
6.7,2824,7,39.8,15945
7.8,2824,36,30.0,16084
8.8,2824,29,29.1,16228
9.8,7688,100,16.3,16260
10.8,5500,63,12.3,16267
11.9,5586,0,14.9,16642
12.9,5797,0,17.8,16733
14.0,5797,100,20.6,16785
15.0,5797,100,27.8,16794
16.0,5797,84,21.2,16778
17.1,5797,100,23.2,16765
18.1,5797,100,24.8,16783
19.1,5797,100,24.6,16768
20.2,5797,91,23.6,16781
21.2,5797,100,22.6,16797
22.2,5797,100,36.1,16828
23.3,5797,100,34.5,16864
24.3,5797,100,23.1,16866
25.3,5797,100,22.4,16841
26.4,5797,73,21.7,16839
27.4,5797,100,24.5,16834
