t_s,vram_mib,gpu_util_pct,cpu_pct,ram_mib
0.0,15,9,24.2,15951
2.6,2449,0,14.6,16313
3.7,3035,48,32.4,16363
4.7,3041,21,28.0,16351
5.7,3051,40,24.9,16365
6.7,3037,54,24.3,16358
7.8,3051,26,25.1,16367
8.8,3035,35,25.7,16322
9.8,3051,51,26.8,16315
10.8,3041,36,26.3,16330
11.9,3035,30,25.7,16316
12.9,3051,21,28.7,16329
13.9,3035,53,25.9,16319
14.9,3051,19,29.5,15745
16.0,3051,40,25.4,15712
17.0,3051,33,24.1,15704
18.0,3035,36,23.4,15686
19.1,3035,34,24.6,15693
20.1,3059,13,26.0,15711
21.1,3035,30,24.1,15711
22.1,3035,27,23.9,15716
23.2,3035,23,26.5,15708
24.2,3037,57,25.3,15712
25.2,3059,28,26.7,15726
26.3,3051,18,25.6,15805
27.3,3051,8,25.0,15820
28.3,3035,37,26.4,15808
29.3,3051,52,26.5,15829
30.4,3037,18,26.0,15850
31.4,3051,16,26.2,15851
32.4,3051,54,29.6,15956
33.5,3059,58,23.9,15977
34.5,3051,32,25.4,15991
35.5,3051,7,22.8,16010
36.5,3037,52,24.2,15998
37.6,3037,29,25.5,15990
38.6,3035,57,25.9,16004
39.6,3051,50,29.5,16016
40.6,3035,5,29.0,16049
41.7,3035,54,26.9,16051
42.7,3035,34,26.0,16042
43.7,3051,54,32.9,15962
44.7,3051,52,32.4,15984
45.8,3037,50,29.6,15984
46.8,3035,51,25.8,16006
47.8,3051,53,29.0,15995
48.9,3037,11,29.5,16044
49.9,3035,45,27.7,16046
50.9,3035,56,26.7,16045
51.9,3035,13,26.4,16060
53.0,3041,53,27.9,16072
54.0,3035,69,26.1,16066
55.0,3035,24,28.0,16072
56.0,3035,48,26.9,16077
57.1,3041,29,26.2,16091
58.1,3035,15,27.8,16216
59.1,3035,49,24.2,16576
60.1,3051,39,28.8,16655
61.2,3035,42,27.7,16646
62.2,3035,28,24.3,16644
63.2,3035,30,25.4,16666
64.2,3051,42,25.9,16680
65.3,3035,25,23.7,16695
66.3,3035,19,28.8,16162
67.3,3035,4,30.3,16166
68.3,3035,47,28.8,16173
69.4,3035,42,27.6,16177
70.4,3051,32,26.5,16168
71.4,3035,51,26.5,16153
72.4,3035,32,25.5,16156
73.5,3035,16,28.0,16160
74.5,3059,41,27.4,16172
75.5,3035,56,27.2,16176
76.6,3059,21,25.9,16177
77.6,3035,15,24.8,16171
78.6,3035,18,28.4,16181
79.6,3035,52,26.6,16180
80.7,3037,46,26.7,16182
81.7,3035,41,26.4,16211
82.7,3061,33,36.4,16270
83.7,3051,33,34.7,16712
84.8,3035,44,27.1,16907
85.8,3051,26,42.1,17461
86.8,3041,37,40.2,17164
87.8,3051,29,45.9,16966
88.9,3051,34,33.6,16973
89.9,3051,35,28.2,16935
90.9,3035,54,27.3,16903
92.0,3035,27,26.1,16886
93.0,3035,63,27.2,16893
94.0,3037,22,25.8,16871
95.0,3035,15,25.9,16846
96.1,3039,12,25.2,16853
97.1,3035,14,26.4,16822
98.1,3035,28,27.0,16773
99.1,3035,11,28.1,16776
100.2,3035,59,27.8,16738
101.2,3035,47,30.3,16760
102.2,3059,4,30.4,16815
103.2,3037,34,30.0,16816
104.3,3041,16,27.6,16832
105.3,3051,15,28.1,16845
106.3,3061,24,26.3,16809
107.4,3037,35,25.9,16791
108.4,3037,5,25.4,16805
109.4,3035,24,24.5,16826
110.4,3041,6,29.7,16689
111.5,3051,55,27.1,16477
112.5,3035,32,25.5,16483
113.5,3035,47,26.9,16480
114.5,3035,10,26.6,16464
115.6,3037,41,27.9,16475
116.6,3035,33,27.7,16480
117.6,3035,4,26.9,16595
118.6,3035,53,28.3,16867
119.7,3051,23,26.3,17026
120.7,3041,11,26.9,17018
121.7,3035,49,24.0,17016
122.7,3061,46,27.7,16633
123.8,3051,41,25.9,16624
124.8,3035,43,24.4,16630
125.8,3035,46,25.3,16614
126.8,3035,41,25.7,16577
127.9,3051,40,26.4,16595
128.9,3035,29,26.8,16587
129.9,3035,27,25.0,16568
131.0,3051,11,26.6,16565
132.0,3035,38,26.3,16581
133.0,3051,28,27.4,16599
134.0,3051,13,26.4,16610
135.1,3051,22,30.3,16634
136.1,3051,34,26.1,16630
137.1,3035,39,24.6,16636
138.1,3035,47,25.7,16636
139.2,3061,53,26.5,16657
140.2,3051,21,27.2,16662
141.2,3051,31,25.6,16649
142.3,3041,53,26.3,16664
143.3,3035,35,26.3,16667
144.3,3051,43,29.8,16675
145.3,3059,14,27.0,16682
146.4,3037,65,27.5,16737
147.4,3051,62,27.7,16748
148.4,3035,41,27.6,16756
149.4,3037,7,27.7,16756
150.5,3051,44,30.7,16706
151.5,3051,37,24.9,16698
152.5,3035,40,23.5,16694
153.6,3035,9,27.8,16658
154.6,3037,26,29.5,16667
155.6,3035,34,27.3,16695
156.6,3035,56,25.0,16729
157.7,3035,50,26.8,16720
158.7,3035,51,26.9,16706
159.7,3041,38,29.8,16724
160.7,3035,11,26.9,16724
161.8,3051,55,28.2,16737
162.8,3035,12,26.2,16755
