# timestamp tx ty tz qx qy qz qw
1.770725407332646608e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.932017961367590506e-02 1.971792511243112764e-02 -0.000000000000000000e+00 9.996188944237478502e-01
1.770725407398832321e+09 -4.621548214345239103e-05 -1.883377262856811285e-05 2.226606011390686035e-05 1.930400259996887039e-02 1.974565623183495780e-02 -3.237280381456510814e-05 9.996186590373332681e-01
1.770725407511247635e+09 -3.481995663605630398e-04 -1.168640374089591205e-04 1.838542520999908447e-04 1.926936057835908211e-02 1.978072182423442835e-02 -9.063651684461196693e-05 9.996186305646945769e-01
1.770725407606549501e+09 -7.973518804647028446e-04 -2.542613656260073185e-04 4.369430243968963623e-04 1.926359464163249560e-02 1.981389636714091587e-02 -1.556833392632196700e-04 9.996180766647493332e-01
1.770725407704931974e+09 -2.778759226202964783e-04 -2.643047191668301821e-04 -3.544219071045517921e-04 1.933044334770344860e-02 1.979388062551427560e-02 -5.901632760777512506e-06 9.996171948375712768e-01
1.770725407804402351e+09 -1.359326270176097751e-04 -1.835447619669139385e-04 -3.119615721516311169e-04 1.933355749697371687e-02 1.985746368020999131e-02 -7.740852842653530501e-06 9.996158735388206429e-01
1.770725407904259920e+09 -2.143693418474867940e-04 -9.995459549827501178e-05 -3.155308950226753950e-04 1.934170982787485407e-02 1.986872661568931178e-02 -2.299183736519064229e-05 9.996154917942102758e-01
1.770725408004510164e+09 1.676124811638146639e-04 -4.554910447041038424e-06 -4.885150119662284851e-04 1.933815771222625185e-02 1.990526234509465073e-02 -2.962605141426887973e-05 9.996148334781587153e-01
1.770725408104515076e+09 2.320318599231541157e-04 -1.006062520900741220e-04 -5.325772217474877834e-04 1.935969436076853678e-02 1.991532512164567378e-02 -2.174247807965971541e-05 9.996142163789096813e-01
1.770725408204594612e+09 4.255510866641998291e-04 4.991376772522926331e-05 -6.391371716745197773e-04 1.934991142157328411e-02 1.991371545965189491e-02 -2.015871098549801063e-05 9.996144379000313496e-01
1.770725408306117773e+09 -8.038897067308425903e-05 -5.856485950062051415e-05 -4.792151739820837975e-04 1.933665098083279382e-02 1.991234427438033291e-02 -1.224954329034817576e-05 9.996147219425556285e-01
1.770725408400242329e+09 1.242103280674200505e-06 6.201203177624847740e-06 -4.781987518072128296e-04 1.935884572195615064e-02 1.990712645308522280e-02 -1.915850434075569368e-05 9.996143961756684959e-01
1.770725408504454851e+09 5.066398807684890926e-05 4.712633381132036448e-05 -4.920866922475397587e-04 1.936270203935171186e-02 1.991068476545730312e-02 -2.371827099732901737e-05 9.996142505183434057e-01
1.770725408600472212e+09 -7.002348866080865264e-05 2.186908932344522327e-05 -4.374451527837663889e-04 1.933615761982528450e-02 1.991518878048732094e-02 -1.748490214109316274e-05 9.996146747415309841e-01
1.770725408704588890e+09 1.636727974982932210e-04 1.388984383083879948e-04 -4.800716706085950136e-04 1.930863396917490218e-02 1.993120634220519119e-02 -1.909482294213361449e-05 9.996148874958679098e-01
1.770725408803568840e+09 -2.622680585773196071e-05 1.484786334913223982e-04 -3.884999023284763098e-04 1.931709461441532757e-02 1.993547412997569157e-02 -2.730326167915416802e-05 9.996146387390505428e-01
1.770725408904531479e+09 -5.543952283915132284e-06 1.582614349899813533e-04 -3.779499384108930826e-04 1.931351295494932591e-02 1.993841173472461759e-02 -2.380193133712016473e-05 9.996146494466272570e-01
1.770725409004049301e+09 -2.930177288362756371e-05 1.556435599923133850e-04 -3.731796750798821449e-04 1.931042491606149020e-02 1.993184428221918617e-02 -2.733462712454065490e-05 9.996148399888271641e-01
1.770725409118441343e+09 1.009672814689110965e-05 1.635762455407530069e-04 -3.807364555541425943e-04 1.930270079215145804e-02 1.993265294392517623e-02 -3.145214449697927893e-05 9.996149729268305473e-01
1.770725409204004526e+09 -8.039848762564361095e-05 1.530511217424646020e-04 -3.557036980055272579e-04 1.930813036875296887e-02 1.993645270498791214e-02 -2.903370172612233026e-05 9.996147923636630184e-01
1.770725409305838585e+09 -2.493525971658527851e-04 1.174942808574996889e-04 -2.935128286480903625e-04 1.929788244011643172e-02 1.993353615869642229e-02 -2.058534432177215801e-05 9.996150486291115467e-01
1.770725409403707266e+09 -7.265088061103597283e-05 1.567012513987720013e-04 -3.454888646956533194e-04 1.930379523427052865e-02 1.993964263157501499e-02 -2.200722339803812700e-05 9.996148126438305637e-01
1.770725409505919456e+09 3.322580232634209096e-05 1.798239973140880466e-04 -3.763737622648477554e-04 1.928509217797318848e-02 1.994043214708664247e-02 -1.998535111120143239e-05 9.996151579413250499e-01
1.770725409605234861e+09 -1.932419945660512894e-05 1.971096935449168086e-04 -3.269702428951859474e-04 1.930948910420633019e-02 1.995081645712357826e-02 -2.587368550878840691e-05 9.996144796289122558e-01
