# timestamp tx ty tz qx qy qz qw
1.703261657094100237e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 -8.130200899019401906e-01 -4.298680354989708671e-03 0.000000000000000000e+00 5.822197650054887763e-01
1.703261657160814047e+09 -1.474982127547264099e-06 9.784474968910217285e-06 -2.584252506494522095e-04 -8.131050897912117659e-01 -4.372897934501779500e-03 9.261281586604709176e-06 5.821004987401301456e-01
1.703261657227527380e+09 -1.836858609749469906e-05 3.816546814050525427e-05 -1.005426049232482910e-03 -8.131574808345215510e-01 -4.452013777728721158e-03 5.555623888329367461e-05 5.820267071618639987e-01
1.703261657294240952e+09 -2.186027268180623651e-05 8.060028631007298827e-05 -2.255277708172798157e-03 -8.132798839619512776e-01 -4.540692775816413534e-03 9.033758648996874493e-05 5.818549684337765981e-01
1.703261657360956192e+09 8.561775757698342204e-05 -1.488473062636330724e-04 -3.947450022678822279e-05 -8.133315166100097970e-01 -4.638453321373340980e-03 -4.631371544757929100e-04 5.817818442884095109e-01
1.703261657427671909e+09 -1.286281622014939785e-04 -1.228087348863482475e-04 2.662606675585266203e-05 -8.131928109895292245e-01 -4.883713819657014600e-03 -8.311301012006516113e-04 5.819732903811224434e-01
1.703261657494387627e+09 -1.655514497542753816e-04 -1.256424875464290380e-04 1.216679374920204282e-04 -8.131934414830579438e-01 -4.650565801580894276e-03 -5.137033301492412900e-04 5.819746859405091621e-01
1.703261657561102867e+09 -2.587186172604560852e-04 -1.442343200324103236e-04 1.471526775276288390e-04 -8.131997341111735222e-01 -4.622451356577786906e-03 -4.820046452425656648e-04 5.819661442528205608e-01
1.703261657627818346e+09 -2.350614959141239524e-04 -4.302900924813002348e-05 1.992796023841947317e-04 -8.132493783622202210e-01 -4.556244997771355214e-03 -3.954963317586444914e-04 5.818973559036287879e-01
1.703261657694534063e+09 -6.015554390614852309e-05 -4.747128696180880070e-05 1.021517382469028234e-04 -8.131912630165145650e-01 -4.491949744761405613e-03 -2.846495661446005925e-04 5.819791328868423319e-01
1.703261657761249304e+09 -5.505767330760136247e-05 -1.051887738867662847e-04 9.549364767735823989e-05 -8.131809575235697807e-01 -4.453409788941535552e-03 -2.117605114894392554e-04 5.819938596066007719e-01
1.703261657827964783e+09 -4.229254773235879838e-05 -9.392594074597582221e-05 6.044005931471474469e-05 -8.131774166055394382e-01 -4.428227485535112841e-03 -1.766903027105404624e-04 5.819990109137767043e-01
1.703261657894680500e+09 8.796049769443925470e-06 -1.335655979346483946e-04 7.163781992858275771e-05 -8.131771939345348033e-01 -4.403961172380506210e-03 -1.407315517306314558e-04 5.819995159666186968e-01
1.703261657961395502e+09 -5.365976903703995049e-05 -6.563070201082155108e-05 2.837671672750730067e-05 -8.131975924081256135e-01 -4.463079135215990319e-03 -2.146736618603197475e-04 5.819705409567391685e-01
1.703261658028110981e+09 -8.238801819970831275e-05 -1.203741157951299101e-05 3.662990275188349187e-05 -8.132061306581668259e-01 -4.458965703114259153e-03 -1.980345682650302280e-04 5.819586475576600249e-01
1.703261658094826460e+09 -8.020420500542968512e-05 -1.659642975937458687e-06 8.392544259550049901e-05 -8.131922514249705358e-01 -4.438973514415160346e-03 -1.665023743894506879e-04 5.819782040708099125e-01
1.703261658161541462e+09 -8.898742089513689280e-05 6.574609142262488604e-05 2.305432644789107144e-05 -8.131926690656759993e-01 -4.430859509569443598e-03 -1.574068920098646172e-04 5.819776848685169757e-01
1.703261658228257179e+09 -6.249920261325314641e-05 -8.416233868047129363e-06 1.957034874067176133e-05 -8.131635177868349329e-01 -4.410870043864817923e-03 -1.460498206218629265e-04 5.820185703527388510e-01
1.703261658294971943e+09 -7.164598355302587152e-05 -6.829600897617638111e-05 4.778238871949724853e-05 -8.131679556004787202e-01 -4.400885016131639640e-03 -1.253670873623284523e-04 5.820124504499073481e-01
1.703261658361685753e+09 -1.907957193907350302e-04 8.040601096581667662e-05 -7.511249714298173785e-05 -8.131827650718751466e-01 -4.409747307396084601e-03 -1.524016283416613961e-04 5.819916850716068124e-01
1.703261658495113373e+09 -3.081498143728822470e-04 9.590281842974945903e-05 -1.422616915078833699e-04 -8.131698167310318359e-01 -4.396320533341090478e-03 -1.449265616507532507e-04 5.820098800876836176e-01
1.703261658561826944e+09 -4.333254764787852764e-04 1.150644166045822203e-04 -1.360751775791868567e-04 -8.131619176103940250e-01 -4.390093685153243462e-03 -1.538876288291036825e-04 5.820209610866433625e-01
1.703261658628540277e+09 -4.180413961876183748e-04 2.219476155005395412e-04 -2.163525059586390853e-04 -8.131609719620950250e-01 -4.376028430053912309e-03 -1.142119883977641282e-04 5.820223973426298381e-01
1.703261658695253611e+09 -4.029120318591594696e-04 1.845538354245945811e-04 -1.938738132594153285e-04 -8.131517937769642268e-01 -4.387229307000813094e-03 -1.114536012754757573e-04 5.820351364603412181e-01
1.703261658761966944e+09 -4.502986266743391752e-04 1.338327419944107533e-04 -3.243042447138577700e-04 -8.131350410449195154e-01 -4.390712576652574389e-03 -1.048392599985361186e-04 5.820585156809201521e-01
1.703261658828680515e+09 -4.056610632687807083e-04 1.408603711752220988e-04 -3.371585044078528881e-04 -8.131315338941798032e-01 -4.376336733466007316e-03 -6.431816726843139526e-05 5.820635292877119893e-01
1.703261658895393848e+09 -3.109352255705744028e-04 1.938087953021749854e-04 -2.448247396387159824e-04 -8.131398836756481563e-01 -4.362582524178806528e-03 -4.543292565994162959e-05 5.820519696603753124e-01
1.703261659028820276e+09 -1.549540174892172217e-04 5.179833387956023216e-04 -2.348177222302183509e-04 -8.131512313876125830e-01 -4.344871685455675876e-03 -1.520465758927937569e-05 5.820362503759235473e-01
1.703261659095533609e+09 -2.252807171316817403e-04 5.515290540643036366e-04 -2.636700228322297335e-04 -8.131400063413670720e-01 -4.341756626293755139e-03 -2.626476735764219554e-05 5.820519551953430293e-01
1.703261659162246943e+09 -2.823018294293433428e-04 5.574861424975097179e-04 -1.723095774650573730e-04 -8.131444099126408087e-01 -4.346447341342417683e-03 -2.897436807771309848e-05 5.820457681177813036e-01
1.703261659228960037e+09 -3.261679958086460829e-04 5.744939553551375866e-04 -1.231563655892387033e-04 -8.131409932570259347e-01 -4.335215807046017590e-03 -3.000466513102732855e-05 5.820506250220882638e-01
1.703261659295675039e+09 -3.478711005300283432e-04 5.402430542744696140e-04 -5.817846249556168914e-05 -8.131490564061899518e-01 -4.339461011113039494e-03 -2.738846213671649446e-05 5.820393289063274800e-01
1.703261659362389565e+09 -3.719619999174028635e-04 5.132479127496480942e-04 -4.103088576812297106e-05 -8.131453411688006616e-01 -4.344236114654904946e-03 -3.244433544177271648e-05 5.820444834335432027e-01
1.703261659429104805e+09 -2.885021385736763477e-04 4.589416203089058399e-04 -8.954754594014957547e-05 -8.131384091777523748e-01 -4.333839199923406743e-03 -1.687295992362180567e-05 5.820542458164585931e-01
1.703261659495819092e+09 -1.828364656830672175e-05 4.782853065989911556e-04 -1.704403985058888793e-04 -8.131396457041015768e-01 -4.319418986536518491e-03 1.412057954579553819e-05 5.820526256314253466e-01
1.703261659562534094e+09 1.514956511527998373e-05 4.509984864853322506e-04 -5.456949293147772551e-05 -8.131372808498785743e-01 -4.320971603935074533e-03 1.839364786177683111e-05 5.820559177245234750e-01
1.703261659695963383e+09 -5.176291961106471717e-05 3.366400196682661772e-04 1.068896963261067867e-04 -8.131475804699263010e-01 -4.326908255833665853e-03 1.362711969509684839e-05 5.820414848231626470e-01
1.703261659762678146e+09 6.745012797182425857e-05 2.908697642851620913e-04 2.767397381830960512e-04 -8.131514221993521030e-01 -4.307796729051645464e-03 2.672187484651598064e-05 5.820362589636952633e-01
1.703261659829392672e+09 -1.105549454223364592e-04 1.901042414829134941e-04 1.665415766183286905e-04 -8.131456772982872394e-01 -4.307292762471505096e-03 9.669815645672784763e-06 5.820442892312085448e-01
1.703261659896107435e+09 -1.997056097025051713e-04 1.277922456210944802e-05 1.731507072690874338e-04 -8.131323640783930662e-01 -4.301572931892555345e-03 1.650361362455299237e-05 5.820629301769920660e-01
1.703261659962821484e+09 -8.194774272851645947e-05 7.340902811847627163e-05 1.208252942888066173e-04 -8.131411826935408538e-01 -4.290298640709431371e-03 4.493772298123359675e-05 5.820506922304311548e-01
1.703261660029536247e+09 -1.000497941276989877e-04 4.533970059128478169e-05 1.206406595883890986e-04 -8.131345313664074537e-01 -4.300989106500444602e-03 3.893430308727837563e-05 5.820599057454127756e-01
1.703261660162964821e+09 -1.152700788225047290e-04 1.620687544345855713e-04 9.554675489198416471e-05 -8.131402411237373951e-01 -4.295541735977797745e-03 3.675181725268628188e-05 5.820519695316977993e-01
1.703261660229679585e+09 -1.488516572862863541e-04 1.779611338861286640e-04 1.362921902909874916e-04 -8.131451169020821323e-01 -4.302494927598250404e-03 3.656729116813477295e-05 5.820451065497674881e-01
1.703261660296395302e+09 -1.470852002967149019e-04 6.488780491054058075e-05 2.552357036620378494e-04 -8.131462542355545331e-01 -4.296796190674207622e-03 2.610794092630257707e-05 5.820435602973011990e-01
1.703261660363112450e+09 -3.508196186885470524e-06 1.077204578905366361e-04 3.412431979086250067e-04 -8.131575983265066920e-01 -4.295591626455133941e-03 4.738948222114427832e-05 5.820277192116225518e-01
1.703261660429830074e+09 -1.169394527096301317e-04 2.780594513751566410e-04 3.318242379464209080e-04 -8.131721332990793361e-01 -4.298938754451480868e-03 3.434601484211259159e-05 5.820073879013574203e-01
1.703261660496547699e+09 -1.611423504073172808e-04 3.341843839734792709e-04 3.279010998085141182e-04 -8.131669932055395345e-01 -4.288069680399192972e-03 3.596932396168748717e-05 5.820146495799620734e-01
1.703261660563264847e+09 -2.413354959571734071e-04 3.266486164648085833e-04 3.282903635408729315e-04 -8.131671774583083545e-01 -4.309202348660538633e-03 3.306477296855080686e-05 5.820142362402547231e-01
1.703261660629982233e+09 -2.450039610266685486e-04 6.697003118460997939e-05 4.535672778729349375e-04 -8.131630114321256597e-01 -4.313904629541701237e-03 2.433742246633274428e-05 5.820200223988634125e-01
1.703261660696699858e+09 -3.889055224135518074e-04 6.135583680588752031e-05 5.516799865290522575e-04 -8.131658304196018872e-01 -4.303574027255101069e-03 -1.431918894650120250e-05 5.820161606721518943e-01
1.703261660763417482e+09 -3.372803039383143187e-04 2.466533042024821043e-04 4.432436835486441851e-04 -8.131714219757867346e-01 -4.296062385555163982e-03 -3.042666685207349708e-06 5.820084039948206778e-01
1.703261660830134869e+09 -2.894269127864390612e-04 4.526459670159965754e-04 2.940453414339572191e-04 -8.131753779360025858e-01 -4.296081594179546048e-03 9.606102112415830770e-06 5.820028765472713417e-01
1.703261660896852493e+09 -1.215280062751844525e-04 3.526172076817601919e-04 2.736641617957502604e-04 -8.131637237365333393e-01 -4.284259220575411566e-03 3.841183775468015046e-05 5.820192454261253756e-01
1.703261660963570356e+09 3.869985812343657017e-05 1.075200343620963395e-04 2.757617039605975151e-04 -8.131506798378577150e-01 -4.272798415459016542e-03 6.676106370581176433e-05 5.820375508641097984e-01
1.703261661030287743e+09 -1.509920257376506925e-04 3.489519076538272202e-05 3.430273791309446096e-04 -8.131531354705824333e-01 -4.283623239807936821e-03 4.498267231275978939e-05 5.820340426666288369e-01
1.703261661097005367e+09 -1.959463697858154774e-04 6.239067442947998643e-05 4.203803255222737789e-04 -8.131578120037473711e-01 -4.273614146842315449e-03 4.948808875715383931e-05 5.820275822934264376e-01
1.703261661163723469e+09 -1.230197376571595669e-04 6.553527782671153545e-05 4.634657816495746374e-04 -8.131633786049988766e-01 -4.283639491256599312e-03 5.112329612715361938e-05 5.820197312074745222e-01
1.703261661230441093e+09 -2.268314128741621971e-04 2.234173443866893649e-04 4.116948111914098263e-04 -8.131771659209809933e-01 -4.288583980999682854e-03 3.565954091932543640e-05 5.820004326463653621e-01
1.703261661297158718e+09 -1.291487278649583459e-04 2.747469989117234945e-04 2.635175478644669056e-04 -8.131704448695676879e-01 -4.280960401440549526e-03 6.039350782733259688e-05 5.820098773399767778e-01
1.703261661363877535e+09 -1.275588874705135822e-04 2.379212091909721494e-04 3.229235881008207798e-04 -8.131670569786229041e-01 -4.275286834983318268e-03 5.973794115014396407e-05 5.820146525634746215e-01
1.703261661430595875e+09 -1.105663177440874279e-04 2.616186975501477718e-04 3.005590406246483326e-04 -8.131680823328418795e-01 -4.265415810818912710e-03 7.757522440363045872e-05 5.820132902994342716e-01
1.703261661497314930e+09 -3.767851012526080012e-05 2.467328740749508142e-04 1.859628100646659732e-04 -8.131653619141516742e-01 -4.261355356642955276e-03 8.185249996667800447e-05 5.820171203098061241e-01
1.703261661564033985e+09 -8.287641685456037521e-05 2.942221472039818764e-04 8.599198918091133237e-05 -8.131662539796603584e-01 -4.254295455421911940e-03 7.300970840757968613e-05 5.820159267824609461e-01
