# timestamp tx ty tz qx qy qz qw
1.403638518077829361e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.403638518127829552e+09 1.176779274828732014e-03 5.826179403811693192e-04 1.215428419527597725e-04 -6.132217538467153293e-06 -5.226605562191533505e-05 -3.016402473712166422e-05 9.999999981603935328e-01
1.403638518177829504e+09 1.285495469346642494e-03 5.826475098729133606e-04 -2.935088123194873333e-04 -1.976570270920281177e-06 -5.029701050993092102e-05 -3.396553068446063369e-05 9.999999981563234552e-01
1.403638518227829695e+09 4.193037457298487425e-04 -7.940452196635305882e-04 5.687633529305458069e-04 -3.949788146461559110e-05 8.896738097182713804e-06 -3.149741310556813863e-05 9.999999986843393085e-01
1.403638518277829409e+09 1.684537273831665516e-03 3.024300385732203722e-04 4.291850200388580561e-05 -3.622877089957338952e-06 -6.596674188819907914e-05 -4.957720722272517498e-05 9.999999965886821052e-01
1.403638518327829599e+09 1.605415716767311096e-03 8.074692450463771820e-04 1.642275310587137938e-04 1.208448425920403738e-05 -5.049492376866200941e-05 -5.937338919188014859e-05 9.999999968895143532e-01
1.403638518377829552e+09 1.783757237717509270e-03 -5.322325741872191429e-04 3.470358496997505426e-04 -4.391168464039382991e-05 -5.809599662030974889e-05 -2.461504111127766202e-05 9.999999970453594678e-01
1.403638518427829504e+09 3.006523707881569862e-03 5.944602889940142632e-04 -7.953869644552469254e-04 -1.423639493292453266e-05 -1.572159793976215614e-04 -7.023170369157420744e-05 9.999999850739842433e-01
1.403638518477829456e+09 2.951895818114280701e-03 1.063477015122771263e-03 -7.911171996966004372e-04 6.595948339586075585e-06 -1.524780069178083937e-04 -7.417514173156744149e-05 9.999999856024994749e-01
1.403638518527829647e+09 1.168113085441291332e-03 6.876638508401811123e-04 -7.762762834317982197e-05 1.817653351644715333e-05 -4.139856891489864269e-05 -5.059417514707306398e-05 9.999999976980007421e-01
1.403638518577829361e+09 1.270369510166347027e-03 1.221821992658078671e-03 2.114851085934787989e-04 3.245998949534230696e-05 -3.886319597354143503e-05 -6.110467783259159965e-05 9.999999968511097403e-01
1.403638518627829552e+09 8.327041869051754475e-04 1.032589236274361610e-03 -3.193324955645948648e-04 2.208991458795016484e-05 -2.661504725890525655e-05 -5.698975279370876372e-05 9.999999977779214788e-01
1.403638518677829504e+09 9.114972781389951706e-04 7.932983571663498878e-04 3.999032196588814259e-04 1.814481946085955906e-05 -2.291834787333038175e-05 -3.223466043568249133e-05 9.999999990532206784e-01
