t_s,vram_mib,gpu_util_pct,cpu_pct,ram_mib
0.0,102,21,0.0,9139
1.0,104,0,0.0,9390
2.0,5038,27,0.0,9744
3.1,5038,33,0.0,9754
4.1,5038,26,0.0,9771
5.1,5038,28,0.0,9765
6.1,5038,27,0.0,9770
7.2,5038,27,0.0,9746
8.2,5038,32,0.0,9715
9.2,5038,26,0.0,9689
10.2,5038,25,0.0,9667
11.3,5038,33,0.0,9626
12.3,8374,95,0.0,9701
13.3,8808,19,0.0,9704
14.3,8808,26,0.0,9679
15.4,10794,21,0.0,9677
16.4,11264,21,0.0,9692
17.4,10920,26,0.0,9682
18.4,11438,84,0.0,9640
19.5,11102,55,0.0,9628
20.5,11606,94,0.0,9622
21.5,11534,21,0.0,9614
22.5,11534,19,0.0,9615
23.6,11534,21,0.0,9596
24.6,11534,19,0.0,9594
25.6,11534,20,0.0,9569
26.6,11534,27,0.0,9589
27.7,11534,64,0.0,9573
28.7,11534,22,0.0,9566
29.7,11534,21,0.0,9566
30.7,11534,26,0.0,9556
31.7,11534,27,0.0,9550
32.8,11534,28,0.0,9574
33.8,11534,58,0.0,9563
34.8,11534,20,0.0,9578
35.8,11714,20,0.0,9571
36.9,11822,90,0.0,9573
37.9,11822,20,0.0,9610
38.9,11822,26,0.0,9595
39.9,11370,22,0.0,9581
41.0,11856,19,0.0,9584
42.0,11856,19,0.0,9525
43.0,11802,29,0.0,9564
44.0,11370,22,0.0,9568
45.1,11190,64,0.0,9574
46.1,11614,83,0.0,9583
47.1,11326,63,0.0,9588
48.1,11326,92,0.0,9610
49.2,11326,58,0.0,9585
50.2,11326,26,0.0,9599
51.2,11326,20,0.0,9597
52.2,11326,19,0.0,9633
53.2,11326,28,0.0,9621
54.3,11326,19,0.0,9602
55.3,11326,19,0.0,9597
56.3,11326,27,0.0,9589
57.3,11326,27,0.0,9560
58.4,11326,25,0.0,9569
59.4,11758,26,0.0,9560
60.4,11758,26,0.0,9566
61.4,11704,23,0.0,9580
62.5,11650,20,0.0,9586
63.5,11488,20,0.0,9567
64.5,11848,28,0.0,9575
65.5,11218,43,0.0,9587
66.6,11218,26,0.0,9601
