# timestamp tx ty tz qx qy qz qw
1.703614215873019218e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.703614215939735413e+09 -1.612615014892071486e-04 7.078127237036824226e-05 -2.331937139388173819e-04 3.205128448191114742e-05 1.988771872061771690e-05 1.041642553103063579e-05 9.999999992343460153e-01
1.703614216006451368e+09 -7.963391544762998819e-05 -6.931768439244478941e-05 -4.791531246155500412e-04 2.436603061770751364e-05 4.883394010337376389e-06 1.895379681611467302e-05 9.999999995116013451e-01
1.703614216073167324e+09 1.890743878902867436e-04 -1.907287660287693143e-04 -5.027211154811084270e-04 1.512937341334276835e-05 -2.907371524883050419e-05 1.600316680951110871e-05 9.999999993348598348e-01
1.703614216139883041e+09 2.342590596526861191e-04 -1.325936027569696307e-04 -2.696826704777777195e-04 1.396457718156673557e-05 -3.571853446336059851e-05 8.842755044015280727e-06 9.999999992254913206e-01
1.703614216206598759e+09 1.806105137802660465e-04 -1.910389692056924105e-04 -7.030518463579937816e-05 -7.649003227575105628e-06 -3.571604970739688481e-05 3.369703695557262112e-05 9.999999987651830846e-01
1.703614216273315191e+09 -3.743400884559378028e-05 -2.149944775737822056e-04 1.703479501884430647e-04 -2.913578821254505957e-05 -3.249941793487889252e-05 5.322290950186862001e-05 9.999999976311078065e-01
1.703614216340030909e+09 -1.647477038204669952e-04 -2.317850739927962422e-04 3.748089147848077118e-05 -2.259795107863849352e-05 -2.524026237728192113e-05 2.957302601054973850e-05 9.999999989888490592e-01
1.703614216406747103e+09 -1.329305232502520084e-04 -2.669997047632932663e-04 -1.696449908195063472e-04 -2.483045499437135673e-05 -1.245039856678412925e-05 3.707739550372261440e-06 9.999999996073443143e-01
1.703614216473462820e+09 -1.547709834994748235e-04 -5.254080169834196568e-04 -3.607864782679826021e-04 -5.808140475876249207e-05 2.041679405126231217e-06 -8.536801927954263983e-06 9.999999982747524996e-01
1.703614216540179491e+09 -1.000237825792282820e-04 -5.522976280190050602e-04 -4.480103671085089445e-04 -6.334859773665935383e-05 -2.638208927497154261e-05 -2.469568055656688095e-05 9.999999973405320208e-01
1.703614216606896162e+09 -1.526412816019728780e-04 -5.083747673779726028e-04 -3.531569091137498617e-04 -5.594150919572240990e-05 -3.807112797259206571e-05 -2.743382712614325208e-05 9.999999973342610371e-01
1.703614216673612833e+09 -8.827791316434741020e-05 -4.072323208674788475e-04 -1.537519128760322928e-04 -5.201303775396866428e-05 -6.335925696859451609e-05 7.026210800043301978e-06 9.999999966154404785e-01
1.703614216740329504e+09 -2.326263202121481299e-04 -2.051725314231589437e-04 1.053149753715842962e-05 -1.453012643654975889e-05 -5.619526553722344845e-05 1.952802627760073819e-05 9.999999981248119951e-01
1.703614216807046413e+09 -2.093093062285333872e-04 -3.039855218958109617e-04 -1.379892346449196339e-04 -2.188930188963943637e-05 -5.935936484878252540e-05 4.780301414412788845e-06 9.999999979872364886e-01
1.703614216873762846e+09 -4.763584583997726440e-04 -4.075524047948420048e-04 -3.431705117691308260e-04 -3.307055881032960686e-05 -3.294050470613726835e-05 -2.502038110962555179e-05 9.999999985976208983e-01
1.703614216940479755e+09 -4.859286418650299311e-04 -4.761742602568119764e-04 -4.872033314313739538e-04 -5.564976515409942470e-05 -3.298484072993978258e-05 -8.150207559948671304e-06 9.999999978743390194e-01
1.703614217007196426e+09 -4.858398460783064365e-04 -4.882717039436101913e-04 -4.113679169677197933e-04 -5.589257839533358070e-05 -3.182130232359504468e-05 -2.604488320781322367e-05 9.999999975925442097e-01
1.703614217073913336e+09 -4.619882965926080942e-04 -5.916857044212520123e-04 -3.272925969213247299e-04 -7.284098652758239035e-05 -4.171203891800758656e-05 -3.607162928754109013e-05 9.999999958265670674e-01
1.703614217207347155e+09 -1.526169944554567337e-05 -3.207518020644783974e-04 1.752499338181223720e-05 -5.437581749912025794e-05 -9.757273010143133196e-05 2.378138909032715534e-05 9.999999934786392153e-01
1.703614217274064064e+09 -1.224829029524698853e-04 -3.508222871460020542e-04 -2.352778683416545391e-04 -4.037870512797866931e-05 -8.244900491012093066e-05 2.138793015139567495e-05 9.999999955571390320e-01
1.703614217340780735e+09 -1.213672367157414556e-04 -3.727713774424046278e-04 -2.312373544555157423e-04 -5.745392957219088977e-05 -9.207332132129397847e-05 7.802545905374474344e-06 9.999999940803347975e-01
1.703614217407497644e+09 -1.294825633522123098e-04 -2.292782010044902563e-04 -1.257212570635601878e-04 -2.987827961587283880e-05 -8.858448524903083504e-05 7.173787221589243501e-06 9.999999956043070792e-01
1.703614217474214315e+09 -2.458896487951278687e-04 -6.258796929614618421e-05 -3.712490724865347147e-04 2.174482229483988180e-06 -5.957204110242788979e-05 -5.929602583183971001e-06 9.999999982056417824e-01
1.703614217540930271e+09 -1.259629207197576761e-04 -8.151945075951516628e-05 -2.503015566617250443e-04 -3.266897687428158411e-06 -5.719620812340966623e-05 3.626136043231780279e-06 9.999999983523861768e-01
1.703614217607645750e+09 5.291771230986341834e-06 -1.638203248148784041e-04 5.536273965844884515e-05 -4.363749013269135294e-05 -7.371677900246952921e-05 2.590392603991800539e-05 9.999999959952963202e-01
1.703614217674361706e+09 1.896423782454803586e-05 -1.581585238454863429e-04 2.728802792262285948e-04 -3.839987387817241700e-05 -6.991333038795501066e-05 3.863027798905707455e-05 9.999999960726386750e-01
1.703614217741077900e+09 -3.443964305915869772e-05 -6.470229709520936012e-05 2.972198417410254478e-04 4.304545194416081508e-06 -4.700442507741501175e-05 2.232922812848303577e-05 9.999999986367302807e-01
1.703614217807793617e+09 3.465574627625755966e-05 -3.344573487993329763e-04 3.515928401611745358e-04 -5.848364139537643559e-05 -6.364764679049252506e-05 1.839953067337855635e-05 9.999999960950489708e-01
1.703614217874509573e+09 1.117265346692875028e-04 -4.763806646224111319e-04 3.295197384431958199e-04 -8.000137994323839241e-05 -7.259184306653697512e-05 4.843521736678424634e-06 9.999999941533719294e-01
1.703614218007941246e+09 1.784528649295680225e-05 -4.645939916372299194e-04 3.181017527822405100e-04 -5.011990637409564930e-05 -5.689656956739183857e-05 -2.857011387238445108e-06 9.999999971213064942e-01
1.703614218074657440e+09 1.287856575800105929e-04 -6.401800783351063728e-04 4.491340077947825193e-04 -8.347567878466085375e-05 -5.754921915274719270e-05 3.849494510276027477e-05 9.999999941190187425e-01
1.703614218141373396e+09 -1.406245246471371502e-05 -6.207347032614052296e-04 4.516239278018474579e-04 -7.034185500786403864e-05 -6.937608805614053930e-05 5.618013492589569302e-05 9.999999935413870222e-01
1.703614218208088875e+09 2.783937961794435978e-04 -3.763464337680488825e-04 4.902723012492060661e-04 -3.271168299092348705e-05 -9.238668960356539257e-05 2.851256234561639992e-05 9.999999947908395637e-01
1.703614218274804831e+09 6.104822386987507343e-04 -4.161689139436930418e-04 4.674098163377493620e-04 -4.375000151348106502e-05 -1.483953073098913790e-04 4.326621582199896668e-05 9.999999870964021431e-01
1.703614218341521025e+09 6.971035036258399487e-04 -6.091631366871297359e-04 2.150064829038456082e-04 -5.458932283446873420e-05 -1.474668514337983984e-04 4.041661615183395485e-05 9.999999868200153408e-01
1.703614218408236742e+09 5.303699290379881859e-04 -5.864416016265749931e-04 1.828914828365668654e-04 -5.217092215487245855e-05 -1.121082887164812964e-04 2.665812623081542703e-05 9.999999919996355180e-01
1.703614218474952459e+09 3.068568767048418522e-04 -5.496618105098605156e-04 1.667448668740689754e-04 -6.062443542667738804e-05 -7.682330723874863606e-05 7.389367020434749126e-06 9.999999951841271884e-01
1.703614218541668415e+09 2.971745561808347702e-04 -3.665105032268911600e-04 4.999328521080315113e-04 -4.536488607634071971e-05 -9.116885436448010139e-05 1.758567477441591373e-05 9.999999946605055978e-01
1.703614218675100803e+09 6.895530968904495239e-04 -4.400356847327202559e-04 5.026499857194721699e-04 -5.485672880611450951e-05 -1.481784254756701345e-04 4.570550238003319384e-05 9.999999864724502530e-01
1.703614218741816998e+09 1.141627872129902244e-04 -3.435265680309385061e-04 1.200578408315777779e-03 -5.619342436674874092e-05 -1.080876745892585418e-04 3.847932353413428629e-05 9.999999918393477349e-01
1.703614218808532953e+09 -1.046815377776511014e-04 -2.660002210177481174e-04 9.615867165848612785e-04 -4.466920631777855112e-05 -7.488328226897588758e-05 5.079996819004013649e-05 9.999999949082596373e-01
1.703614218875248671e+09 2.155003458028659225e-04 -5.745021044276654720e-04 2.172693639295175672e-04 -7.994287393982299028e-05 -6.586095655686835157e-05 4.098515975821830678e-05 9.999999937958439222e-01
1.703614218941964626e+09 2.468895108904689550e-04 -5.950037739239633083e-04 1.734050019877031446e-04 -8.097189080304160915e-05 -6.344009996397806991e-05 3.909357814313415603e-05 9.999999939452992592e-01
1.703614219008680820e+09 1.317796268267557025e-04 -5.632075481116771698e-04 1.879113551694899797e-04 -7.438760043743122504e-05 -3.203993751082468523e-05 4.649731615886129685e-05 9.999999956389635791e-01
1.703614219075397015e+09 1.521500380476936698e-04 -4.918990307487547398e-04 3.469237417448312044e-04 -6.092102902098338557e-05 -4.465429432653002272e-05 2.691772524926690200e-05 9.999999967850290439e-01
1.703614219142112970e+09 2.255186846014112234e-04 -5.130534991621971130e-04 6.387466564774513245e-04 -5.154779114446465745e-05 -6.828569864244043671e-05 3.897592597295405345e-05 9.999999955803828833e-01
1.703614219208828926e+09 2.550436183810234070e-04 -1.950501464307308197e-04 6.836519460193812847e-04 -6.839343272292545858e-07 -9.792227442157257179e-05 5.081157329187976023e-05 9.999999939144721406e-01
1.703614219275544643e+09 1.039221533574163914e-04 -1.553843467263504863e-04 6.827108445577323437e-04 -6.952370746395903302e-06 -7.173074823657547426e-05 3.185056984084080249e-05 9.999999968959527585e-01
1.703614219342260838e+09 9.689533180790022016e-05 -3.482012834865599871e-04 6.510799285024404526e-04 -5.823166040964483604e-05 -6.874139187447774401e-05 2.169179779011782844e-05 9.999999957065803802e-01
1.703614219408977032e+09 1.486010296503081918e-05 -4.654672811739146709e-04 4.842564812861382961e-04 -7.761012198036431025e-05 -6.265193918548352787e-05 2.420750739457002801e-05 9.999999947327000704e-01
1.703614219475693464e+09 -5.648270234814845026e-05 -4.986901767551898956e-04 2.744434168562293053e-04 -4.865230206792190559e-05 -5.594758096596831766e-05 -2.047879018699804801e-05 9.999999970417203787e-01
1.703614219542410612e+09 -1.456554746255278587e-04 -4.204435390420258045e-04 3.691923338919878006e-04 -5.437579949813333997e-05 -4.274420630898531978e-05 -3.620394625495350859e-05 9.999999969527397781e-01
1.703614219609128237e+09 -1.039147027768194675e-04 -3.371066413819789886e-04 2.959433186333626509e-04 -4.869035531043692546e-05 -4.983294258658944886e-05 -4.131774026151458716e-05 9.999999967193857753e-01
