# timestamp tx ty tz qx qy qz qw
1.770725407332646608e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.770725407398832321e+09 1.018921029753983021e-04 7.021780038485303521e-05 5.146445619175210595e-05 6.365142780151022605e-06 -6.974504230271884218e-06 1.143428653323797741e-05 9.999999998900492848e-01
1.770725407511247635e+09 3.914278204319998622e-05 4.114802868571132421e-05 -5.824812251375988126e-05 1.116039314101385403e-07 -1.802992846616739624e-05 5.093222624979809291e-06 9.999999998244841759e-01
1.770725407606549501e+09 2.051227202173322439e-04 1.833304995670914650e-04 4.637372330762445927e-05 2.612452951845769939e-05 -2.718260654977555643e-05 1.640316621410964373e-05 9.999999991547756650e-01
1.770725407704931974e+09 -3.245048719691112638e-05 1.108038850361481309e-04 6.494316767202690244e-05 6.785481218378279760e-06 -1.581963374447999507e-06 6.473625034848815229e-06 9.999999999547735108e-01
1.770725407804402351e+09 3.253281829529441893e-05 8.522553980583325028e-05 1.472087569709401578e-05 -2.960347046539061125e-06 5.792104729923685716e-06 -2.364804231490526092e-06 9.999999999760478264e-01
1.770725407904259920e+09 8.588046330260112882e-05 7.053575973259285092e-05 4.687191903940401971e-05 8.327032444443092693e-06 -2.157700145617855162e-05 1.988335952238206055e-06 9.999999997305701882e-01
1.770725408004510164e+09 3.091715916525572538e-05 2.404646074865013361e-04 1.510156725998967886e-04 2.729383593774835839e-05 1.293690365000509752e-05 2.023845262128100598e-05 9.999999993390440434e-01
1.770725408104515076e+09 4.143105616094544530e-05 3.764368302654474974e-04 2.957254473585635424e-04 3.076290156967193337e-05 -4.514623694433224976e-07 1.539611547739867299e-05 9.999999994081998356e-01
1.770725408204594612e+09 7.842299237381666899e-05 3.362554416526108980e-04 2.863084082491695881e-04 3.323308553950702173e-05 2.519982443389938776e-06 1.083132973934620137e-05 9.999999993859471914e-01
1.770725408306117773e+09 1.199633552459999919e-04 2.317996404599398375e-04 2.328383852727711201e-04 1.678413354522244438e-05 -1.277757382584500312e-05 9.175630109285249072e-06 9.999999997354171999e-01
1.770725408400242329e+09 4.333763718022964895e-05 1.968599390238523483e-04 1.790735695976763964e-04 1.763202089151924771e-05 -3.418135291518111576e-06 2.373004825899039936e-05 9.999999995571566824e-01
1.770725408504454851e+09 1.794509735191240907e-04 1.946979027707129717e-04 1.607196463737636805e-04 1.451816750452752200e-05 -1.061409874564569210e-05 3.908191134563270154e-05 9.999999990745840339e-01
