# timestamp tx ty tz qx qy qz qw
1.770731344371206999e+09 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
1.770731344426654100e+09 -3.392276121303439140e-04 2.523108560126274824e-04 1.377264125039801002e-04 4.055646045681456628e-05 5.890045921436002128e-05 -3.804403955907031764e-05 9.999999967192803041e-01
1.770731344524799109e+09 -3.177663020323961973e-04 1.968595461221411824e-04 1.049121347023174167e-04 4.020114271863002196e-05 5.377285544891190883e-05 -3.766961515545011940e-05 9.999999970366741930e-01
1.770731344629181147e+09 -5.325066158547997475e-04 1.654762745602056384e-04 7.712184742558747530e-05 2.828435375542040262e-05 8.860585466498165921e-05 -4.187543869236286037e-05 9.999999947977227244e-01
1.770731344728130817e+09 -7.193455821834504604e-04 3.986902884207665920e-04 2.400305384071543813e-04 6.017984136959246718e-05 1.229256292019052245e-04 -3.329404684049377418e-05 9.999999900795913943e-01
1.770731344829612494e+09 -5.903983255848288536e-04 2.529160119593143463e-04 2.109410997945815325e-04 4.136970495272958997e-05 1.091761724019044112e-04 -4.997485262437255979e-05 9.999999919358125711e-01
1.770731344929824591e+09 -5.425632698461413383e-04 2.786367840599268675e-04 9.582107304595410824e-05 4.378369316144126080e-05 9.233224359145208635e-05 -2.105448390830288907e-05 9.999999945572268789e-01
1.770731345037645102e+09 -8.177635609172284603e-04 1.910748687805607915e-04 3.646540790214203298e-05 2.906281199011359929e-05 1.240060217251187115e-04 -3.694988085293444469e-05 9.999999912062830232e-01
1.770731345124266624e+09 -5.577037809416651726e-04 3.675070765893906355e-04 2.452075423207134008e-04 4.401928126497526558e-05 1.159623270167108689e-04 -3.550338776686739849e-05 9.999999916772756015e-01
1.770731345229336500e+09 -3.986351948697119951e-04 3.379317640792578459e-04 2.180867304559797049e-04 4.069756299617900073e-05 9.502251431025799603e-05 -3.307708883384730326e-05 9.999999941101680445e-01
1.770731345323825359e+09 -6.435161340050399303e-04 2.552171645220369101e-04 2.020722167799249291e-04 3.488065313849531235e-05 1.092459998220317953e-04 -4.428963769171174813e-05 9.999999924435397647e-01
1.770731345429783344e+09 -5.341178039088845253e-04 1.397279411321505904e-04 1.539817894808948040e-04 1.443614731009913211e-04 2.627767361122338300e-05 1.320114992493270774e-05 9.999999891474892211e-01
1.770731345526595354e+09 -1.692969002760946751e-03 -4.511558800004422665e-04 4.425442777574062347e-03 5.937120009798861316e-04 -3.813538458860440093e-04 -2.739159549727901996e-04 9.999997135226359468e-01
1.770731345628744841e+09 -3.435060847550630569e-03 -1.614164444617927074e-03 2.077925018966197968e-02 7.887628161320944494e-04 -2.077110809952857021e-03 -2.655012358122944057e-04 9.999974964833647784e-01
1.770731345727838993e+09 -4.516837652772665024e-03 -2.204906428232789040e-03 5.674687027931213379e-02 -6.636572888282451805e-04 -2.829329195880737630e-03 -5.869865402234342991e-05 9.999957754959628575e-01
1.770731345832481861e+09 -2.149765612557530403e-03 -5.000725854188203812e-03 1.080605089664459229e-01 -1.316061456640864108e-03 -1.889933803836439576e-03 1.454952733337971319e-03 9.999962896156180392e-01
1.770731345928308487e+09 -3.098416200373321772e-04 -5.413252394646406174e-03 1.772888600826263428e-01 -3.875645729177804120e-03 2.695330259505117278e-04 1.850984492089169722e-03 9.999907402463985573e-01
1.770731346035134315e+09 -7.139623630791902542e-03 -5.064159166067838669e-03 2.541507780551910400e-01 -3.323149452981363425e-03 3.856851974281096454e-03 -3.426543482582890959e-03 9.999811699078757776e-01
1.770731346127442837e+09 -4.690981935709714890e-03 -2.894382691010832787e-03 3.485210537910461426e-01 -8.510323666902137874e-03 8.335147488963235568e-03 -3.286429718400103728e-03 9.999236466286451908e-01
1.770731346229367256e+09 -4.199045244604349136e-03 -2.567174844443798065e-03 4.508287012577056885e-01 -9.292774658774751936e-03 1.443970548741658512e-02 -5.711216837670557780e-03 9.998362472159183501e-01
1.770731346332377195e+09 4.447008483111858368e-03 -4.269379656761884689e-03 5.628056526184082031e-01 -9.403116359575965783e-03 1.955850855198575100e-02 -3.911430602387322777e-03 9.997568438658437362e-01
1.770731346427725077e+09 1.042298879474401474e-02 -2.021953929215669632e-03 6.920635700225830078e-01 -1.371844812738241479e-02 2.510574547762077849e-02 -5.565896359127125471e-03 9.995751730223738640e-01
1.770731346528508186e+09 2.515413239598274231e-02 -5.192121025174856186e-03 8.261289000511169434e-01 -1.194413958032892673e-02 2.863281604646561451e-02 -3.107358046659403072e-03 9.995138036570104800e-01
1.770731346629797935e+09 4.144940152764320374e-02 -6.666151341050863266e-03 9.659398198127746582e-01 -1.064885809103384082e-02 3.083397634571775209e-02 -3.532052001635789529e-04 9.994677298293104251e-01
1.770731346731041908e+09 5.883567035198211670e-02 -1.366979558952152729e-03 1.117863774299621582e+00 -1.916546329508062724e-02 3.488283522386052826e-02 3.077374466068356993e-03 9.992028835976334289e-01
1.770731346828655481e+09 7.685642689466476440e-02 3.451205324381589890e-03 1.268085956573486328e+00 -2.695706683434237125e-02 3.623132543916738474e-02 7.326110719709508397e-03 9.989529196645517972e-01
1.770731346928604126e+09 9.164670109748840332e-02 5.471795331686735153e-03 1.412211298942565918e+00 -2.921024225367691365e-02 3.400126341695113713e-02 1.019464487221338062e-02 9.989428137032979604e-01
1.770731347029953957e+09 9.117079526185989380e-02 4.819607827812433243e-03 1.553182005882263184e+00 -2.606599558160985555e-02 2.659507434151142310e-02 7.185410150149358806e-03 9.992805590904302315e-01
1.770731347128709078e+09 9.506104141473770142e-02 5.394963547587394714e-03 1.696561574935913086e+00 -2.345050414464612543e-02 1.733920660810667896e-02 1.093736158445107222e-02 9.995147822274237370e-01
1.770731347231998920e+09 1.151565983891487122e-01 1.880729570984840393e-02 1.856578469276428223e+00 -3.612365506016575190e-02 6.364573605415001223e-03 2.639499070999487204e-02 9.989784172910518567e-01
1.770731347323266745e+09 1.222396045923233032e-01 2.852690778672695160e-02 2.014349699020385742e+00 -4.821404007704542527e-02 -7.329253385653649623e-03 3.325512217464030029e-02 9.982563724982713715e-01
1.770731347429455519e+09 1.019439548254013062e-01 3.487537056207656860e-02 2.154280662536621094e+00 -4.807378310001823862e-02 -2.087847894840078738e-02 2.495038480654732452e-02 9.983138177914091527e-01
